rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,-厄童-,提督,79,甜栗zi,29
2,3546769308781297,道-_-_,舰长,150,甜栗zi,26
3,30560952,账号已注销,舰长,154,甜栗zi,26
4,1951359859,盖好被子好家伙,舰长,23,甜栗zi,26
5,448508702,栗子家的DDR,舰长,119,甜栗zi,26
6,7559452,云琅染烟,舰长,104,甜栗zi,26
7,21763284,Matthew_kk,舰长,25,甜栗zi,26
8,1752700457,wawa是蛙蛙,舰长,159,甜栗zi,26
9,478530000,大那啥转转转,舰长,86,甜栗zi,25
10,12051525,狗莓呐C,舰长,146,甜栗zi,25
11,3546892954766152,云书9月再见,舰长,67,甜栗zi,25
12,620489333,-桃夭酱-,舰长,75,甜栗zi,24
13,3494351216839395,棿铭,舰长,90,甜栗zi,23
14,3546849203981008,细嗦栗子卡的痰,舰长,44,甜栗zi,23
15,435504285,十浦寸,舰长,33,甜栗zi,23
16,108150270,糖唐棠棠堂,舰长,13,甜栗zi,23
17,488750234,B站的辣个男人,舰长,41,甜栗zi,22
18,1200120699,青山入梦---,舰长,57,甜栗zi,22
19,1302393099,黃金体験,舰长,14,甜栗zi,22
20,1665463273,兀劫1314,舰长,14,甜栗zi,22
21,2040855,fty158,舰长,22,甜栗zi,21
22,1952695535,不寻常的小狼狗,舰长,3,甜栗zi,21
23,26448358,十八咕,舰长,21,甜栗zi,21
24,3546702061505344,窝等风椰等泥,舰长,10,甜栗zi,21
