rank,uid,username,type,accompany,medal_name,medal_level
1,3546769308781297,道-_-_,提督,80,甜栗zi,26
2,30560952,账号已注销,舰长,84,甜栗zi,26
3,1752700457,wawa是蛙蛙-栗子版,舰长,89,甜栗zi,26
4,44140887,儿科小不懂,舰长,9,甜栗zi,26
5,448508702,DDR-栗所当然,舰长,49,甜栗zi,25
6,12051525,狗莓呐腮欠六月舰长,舰长,77,甜栗zi,24
7,175002328,玉树临风王富贵儿,舰长,33,甜栗zi,24
8,285361200,有间客栈无跑堂,舰长,61,甜栗zi,23
9,7559452,云琅染烟-单推理宝版,舰长,34,甜栗zi,23
10,478530000,大那啥转转转,舰长,16,甜栗zi,22
11,620489333,-陌小寒-独宠栗子,舰长,7,甜栗zi,22
12,25640603,Mon3tr与我有个约定,舰长,31,甜栗zi,21
13,20629497,群星闪耀-愿你爱自己,舰长,5,甜栗zi,21
