rank,uid,username,type,accompany,medal_name,medal_level
1,30560952,纳西妲的七度空间,舰长,42,甜栗zi,26
2,3546769308781297,道-_-_,舰长,38,甜栗zi,25
3,1752700457,wawa是蛙蛙,舰长,47,甜栗zi,25
4,348979673,开鹿虎,舰长,16,甜栗zi,23
5,3546678825060788,亚瑟DC柯南道尔,舰长,13,甜栗zi,23
6,12051525,狗莓呐腮,舰长,35,甜栗zi,22
7,342119592,Yoka_Q,舰长,29,甜栗zi,22
8,448508702,茫漠としたDDR,舰长,7,甜栗zi,22
9,3494351216839395,想撕一次巴黎世家,舰长,38,甜栗zi,22
10,1400674452,骨折眉毛主宰世界,舰长,25,甜栗zi,22
11,285361200,有间客栈无账房,舰长,19,甜栗zi,21
12,1044409355,奶酪吧噗,舰长,8,甜栗zi,21
13,1643218509,碎水向东流,舰长,28,甜栗zi,21
14,3494365865445814,露露lulu啦,舰长,25,甜栗zi,21
