rank,uid,username,type,accompany,medal_name,medal_level
1,30560952,账号已注销,舰长,46,甜栗zi,26
2,3546769308781297,道-_-_,舰长,42,甜栗zi,25
3,1752700457,wawa是蛙蛙-栗子,舰长,51,甜栗zi,25
4,348979673,开鹿虎,舰长,20,甜栗zi,23
5,3546678825060788,亚瑟DC柯南道尔,舰长,17,甜栗zi,23
6,448508702,茫漠としたDDR-栗,舰长,11,甜栗zi,23
7,12051525,狗莓呐腮,舰长,39,甜栗zi,23
8,3494351216839395,想撕一次巴黎世家,舰长,42,甜栗zi,22
9,1400674452,骨折眉毛主宰世界,舰长,29,甜栗zi,22
10,285361200,有间客栈无账房,舰长,23,甜栗zi,22
11,1044409355,Twixim_,舰长,12,甜栗zi,21
12,3494365865445814,露露lulu啦,舰长,29,甜栗zi,21
